UniprotID.TF	UniprotID.Target	NCBI.GeneID.TF	NCBI.GeneID.Target	Name.TF	Name.Target	Detection.method	PubmedID	Organism	Source.database
P38889	P16861	856613	853155	SKN7	PFK1	Identification by mass spectrometry	27373166,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P08465	850513	855444	HAC1	MET2	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P10961	P10592	852806	850636	HSF1	SSA2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,experimental interaction detection,full identification by RNA sequencing,western blot	15647283,12399584,30332327,10411744,20385592,29393852,27320198,16880382,16709784,27924024,24170807	Saccharomyces cerevisiae	GTRD,Yeastract
P39970	P38723	856769	856337	ACA1	COS8	tag visualisation by enzyme assay	12051917,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q08045	850513	850794	HAC1	LCL2	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	30016623,24170807,16371132	Saccharomyces cerevisiae	Yeastract
P33749	P25694	853803	851431	MSN4	CDC48	electrophoretic mobility-based method	12100562,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P27476	851542	853064	RPN4	NSR1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P39678	P25364	851503	850429	MBP1	HCM1	chromatin immunoprecipitation array,northern blot	12399584,15343339,16709784,11206552,15965243,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P19097	851542	855845	RPN4	FAS2	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P38141	P05749	852542	850750	THI2	RPL22A	array technology/partial DNA sequence identification by hybridization,reverse transcription pcr	29686730,20385592,24170807	Saccharomyces cerevisiae	Yeastract
Q12151	P07273	851799	852839	UPC2	DST1	tag visualisation by enzyme assay	24170807,26448198	Saccharomyces cerevisiae	Yeastract
P41546	P40043	850513	856797	HAC1	RGI1	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P13434	Q00711	852260	853709	HAP3	SDH1	tag visualisation by enzyme assay	8195189,7900416,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q08559	850513	854355	HAC1	FYV12	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P19880	P04817	855005	856646	YAP1	CAN1	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	19503593,18627600,24170807,10844671	Saccharomyces cerevisiae	Yeastract
P12383	P00360	852871	853395	PDR1	TDH1	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method	11683503,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P25355	851542	850421	RPN4	CTR86	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q08957	Q08907	855899	854565	AFT2	FIT3	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,nuclease assay	11734641,15343339,16024809,24170807	Saccharomyces cerevisiae	Yeastract
P39113	P00175	855323	854950	CAT8	CYB2	reverse transcription pcr	18197247,24170807	Saccharomyces cerevisiae	Yeastract
P14164	P02557	853748	850506	ABF1	TUB2	chromatin immunoprecipitation assay,footprinting	2684633,27924024,24170807	Saccharomyces cerevisiae	GTRD,Yeastract
P39956	P15992	856916	852364	RPH1	HSP26	quantitative reverse transcription pcr	23985319,24170807	Saccharomyces cerevisiae	Yeastract
P38889	P00815	856613	850327	SKN7	HIS4	Identification by mass spectrometry	27373166,24170807	Saccharomyces cerevisiae	Yeastract
P33749	P0C2H9	853803	851122	MSN4	RPL31B	chromatin immunoprecipitation assay,tag visualisation by fluorescence	18078295,28949295,24170807	Saccharomyces cerevisiae	Yeastract
P38889	P25694	856613	851431	SKN7	CDC48	experimental interaction detection	11078740,24170807	Saccharomyces cerevisiae	Yeastract
P19880	P15380	855005	854530	YAP1	PUT4	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	18627600,24170807,10844671	Saccharomyces cerevisiae	Yeastract
Q02516	P00447	854540	856399	HAP5	SOD2	tag visualisation by enzyme assay	9044264,9108135,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	Q08773	851542	854480	RPN4	ISW2	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P13902	Q05043	854042	855045	INO4	RSF1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	17224918,24456840,26245832,30073202,16709784,16034810,24170807	Saccharomyces cerevisiae	Yeastract
P36148	P32528	853941	852507	GPT2	DUR1,2	array technology/partial DNA sequence identification by hybridization,full identification by RNA sequencing,quantitative reverse transcription pcr	30246534,26899143,11137008,24170807,29620523	Saccharomyces cerevisiae	Yeastract
P08153	Q03178	851724	853692	SWI5	PIR1	chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot,reverse transcription pcr	12399584,11572776,21840992,15343339,10535956,16709784,11309124,24170807,25352596,17898805	Saccharomyces cerevisiae	Yeastract
P34160	P32784	855155	852271	STO1	SCT1	tag visualisation by enzyme assay	23223039,24170807	Saccharomyces cerevisiae	Yeastract
P39956	P32567	856916	855201	RPH1	PAH1	tag visualisation by enzyme assay	24170807,24196957	Saccharomyces cerevisiae	Yeastract
P03069	P14065	856709	854287	GCN4	GCY1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,full identification by RNA sequencing,reverse transcription pcr	21119627,19346491,18417611,30354837,27924024,24170807	Saccharomyces cerevisiae	GTRD,Yeastract
Q12041	P18408	851840	856296	MET32	MET16	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot,reverse transcription pcr	15066780,20392822,19346491,15343339,22438580,18308733,24170807	Saccharomyces cerevisiae	Yeastract
P53968	P39105	855704	855020	CRZ1	PLB1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,reverse transcription pcr	25258318,16880382,27544903,17158869,27924024,24170807	Saccharomyces cerevisiae	GTRD,Yeastract
P33749	P40047	853803	856804	MSN4	ALD5	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,electrophoretic mobility-based method,experimental interaction detection,northern blot,reverse transcription pcr,tag visualisation by enzyme assay	16926161,12100562,10407263,10722658,10411744,12794936,22912562,15647283,15870279,21131516,21749328,24170807,28949295,18931682	Saccharomyces cerevisiae	Yeastract
P14064	P36035	853751	853663	HAP4	JEN1	inferred by curator	11810259,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P25576	850513	850310	HAC1	POF1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P18494	P40458	856763	854660	GLN3	ATG32	array technology/partial DNA sequence identification by hybridization,reverse transcription pcr	20233714,24170807,26649943	Saccharomyces cerevisiae	Yeastract
P03069	Q12363	856709	854405	GCN4	WTM1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,experimental interaction detection,full identification by RNA sequencing	17224918,19346491,30354837,15274137,24170807	Saccharomyces cerevisiae	Yeastract
P33200	P38703	852278	856386	PDR3	LAG1	array technology/partial DNA sequence identification by hybridization,western blot	18627600,15302821,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P41810	851542	851824	RPN4	SEC26	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P47031	851542	853363	RPN4	IML2	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,15575969,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P39001	P08456	851788	856748	UME6	CHO1	partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	24170807,8614637,10931932	Saccharomyces cerevisiae	Yeastract
P07270	P06197	850594	856229	PHO4	PIS1	tag visualisation by enzyme assay	15755922,24170807	Saccharomyces cerevisiae	Yeastract
Q01722	P06169	855522	850733	GCR2	PDC1	chromatin immunoprecipitation array,experimental interaction detection	15343339,21119627,20393576,24170807	Saccharomyces cerevisiae	Yeastract
P40578	P32361	854851	856478	MGA2	IRE1	tag visualisation by enzyme assay	21775630,24170807	Saccharomyces cerevisiae	Yeastract
P33748	P07267	855053	855949	MSN2	PEP4	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method	12100562,24170807,19503593,18753408,18931682	Saccharomyces cerevisiae	Yeastract
P33400	P20438	856358	855819	RIM101	CLN2	array technology/partial DNA sequence identification by hybridization,northern blot,tag visualisation by enzyme assay	20382759,25582350,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P39956	P05066	856916	854568	RPH1	PHR1	chromatin immunoprecipitation assay,quantitative reverse transcription pcr,tag visualisation by enzyme assay	23985319,10523651,24170807,28334815,21296759	Saccharomyces cerevisiae	Yeastract
P39001	Q01574	851788	851245	UME6	ACS1	array technology,array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot,tag visualisation by enzyme assay	9427394,25957495,15343339,20385592,19202282,12370439,27924024,24170807	Saccharomyces cerevisiae	GTRD,Yeastract
P53035	P04397	852663	852307	MIG2	GAL10	northern blot	11281938,24170807	Saccharomyces cerevisiae	Yeastract
P18494	P25376	856763	850333	GLN3	AGP1	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	20233714,11137008,15126393,24170807	Saccharomyces cerevisiae	Yeastract
P33748	P03965	855053	853573	MSN2	CPA2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,electrophoretic mobility-based method	12100562,30256697,22354995,24170807,19503593,18753408	Saccharomyces cerevisiae	Yeastract
P41546	Q7LIF2	850513		HAC1	-	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P52488	P40892	851998	853237	UBA2	-	northern blot	9774671,24170807	Saccharomyces cerevisiae	Yeastract
P38889	P38625	856613	855257	SKN7	GUA1	Identification by mass spectrometry	27373166,24170807	Saccharomyces cerevisiae	Yeastract
P13574	P34165	856484	852072	STE12	MFA1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,electrophoretic mobility shift assay,northern blot	20118212,2668945,15343339,10535956,16880382,20333241,24170807,3280969	Saccharomyces cerevisiae	Yeastract
P52488	P41808	851998	856167	UBA2	SMK1	array technology/partial DNA sequence identification by hybridization,reverse transcription pcr	19583587,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P52960	P27796	854545	854646	PIP2	POT1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,electrophoretic mobility shift assay,northern blot,western blot	8972187,9774671,12071844,30073202,23088601,17551510,24170807,18285336,11170837	Saccharomyces cerevisiae	Yeastract
P41546	P40052	850513	856812	HAC1	-	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P32607	P07143	854087	854231	RTG1	CYT1	reverse transcription pcr	26787838,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P41930	850513	856013	HAC1	SSU1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P26798	P38165	851701	852171	INO2	RTG3	tag visualisation by enzyme assay	20162531,24170807	Saccharomyces cerevisiae	Yeastract
P43574	P00724	850523	854644	GAT1	SUC2	reverse transcription pcr	15780659,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q06671	850513	851151	HAC1	ATG23	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
Q08957	P23500	855899	853926	AFT2	MRS4	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,northern blot	11734641,15343339,16024809,24170807	Saccharomyces cerevisiae	Yeastract
P21957	P08524	856366	853272	OPI1	ERG20	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	18842580,16034810,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P33748	P25619	855053	850385	MSN2	HSP30	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,northern blot	24598258,15343339,16880382,22354995,11179418,10641036,24170807,19503593	Saccharomyces cerevisiae	Yeastract
Q02884	P39676	856002	853149	ELP4	YHB1	array technology,array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot	12112237,7896850,17785431,15343339,30073202,23810556,24170807	Saccharomyces cerevisiae	Yeastract
P38889	P22803	856613	853123	SKN7	TRX2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,electrophoretic mobility shift assay,northern blot	9118942,19304952,10394911,10930459,10347154,15343339,16862605,24170807,19503593	Saccharomyces cerevisiae	Yeastract
P11746	P12866	855060	853671	MCM1	STE6	chromatin immunoprecipitation array,electrophoretic mobility shift assay	12399584,2673922,11572776,9171372,15343339,18303948,16709784,12732146,24170807,9079665,15604142	Saccharomyces cerevisiae	Yeastract
P11938	P00925	855505	856579	RAP1	ENO2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,electrophoretic mobility shift assay	20385592,8455635,27924024,24170807,2201905	Saccharomyces cerevisiae	GTRD,Yeastract
P06774	P19262	852614	851726	HAP2	KGD2	tag visualisation by enzyme assay	24170807,2115121	Saccharomyces cerevisiae	Yeastract
P41546	P28007	850513	856489	HAC1	GAR1	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P43625	850513	850618	HAC1	-	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P52488	P11986	851998	853288	UBA2	INO1	chromatin immunoprecipitation assay,electrophoretic mobility shift assay	10403405,24170807,30073202	Saccharomyces cerevisiae	Yeastract
P33749	P38735	853803	856350	MSN4	VMR1	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	20846144,24170807,18931682	Saccharomyces cerevisiae	Yeastract
P41546	P14306	850513	850875	HAC1	TFS1	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P10961	P15992	852806	852364	HSF1	HSP26	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,experimental interaction detection,full identification by RNA sequencing,northern blot,reverse transcription pcr	7651408,30332327,15647283,16926161,10411744,11260469,15343339,15947197,16880382,27924024,24170807,9756934	Saccharomyces cerevisiae	GTRD,Yeastract
P07248	P35056	851802	851831	ADR1	PEX5	reverse transcription pcr	18285336,24170807	Saccharomyces cerevisiae	Yeastract
P39720	P39518	851247	856734	OAF1	FAA2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,reverse transcription pcr	25355315,15343339,30073202,17551510,24170807,20139423	Saccharomyces cerevisiae	Yeastract
Q01722	P35497	855522	853624	GCR2	SOR1	reverse transcription pcr	15645478,24170807	Saccharomyces cerevisiae	Yeastract
P19880	P32478	855005	853281	YAP1	HSP150	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,reverse transcription pcr	18627600,21854579,24170807	Saccharomyces cerevisiae	Yeastract
P03069	P32527	856709	853202	GCN4	ZUO1	array technology/partial DNA sequence identification by hybridization,northern blot	15843968,20385592,24170807,19346491	Saccharomyces cerevisiae	Yeastract
P25042	P40552	856178	854804	ROX1	TIR3	array technology/partial DNA sequence identification by hybridization,northern blot	20385592,11238402,24170807	Saccharomyces cerevisiae	Yeastract
P41813	P17123	855656	856557	FKH2	SPO12	chromatin immunoprecipitation array,electrophoretic mobility shift assay	12399584,11572776,15343339,24504085,16709784,24170807,20385087	Saccharomyces cerevisiae	Yeastract
P39113	P54115	855323	856044	CAT8	ALD6	array technology/partial DNA sequence identification by hybridization,northern blot	24170807,11024040,12676948	Saccharomyces cerevisiae	Yeastract
P12383	P28496	852871	853861	PDR1	LAC1	array technology/partial DNA sequence identification by hybridization,northern blot,western blot	24170807,15302821,15145054	Saccharomyces cerevisiae	Yeastract
Q02884	P06115	856002	852979	ELP4	CTT1	chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot,quantitative reverse transcription pcr	29649251,15343339,2844525,30073202,24170807	Saccharomyces cerevisiae	Yeastract
P53338	P38158	853205	852602	MAL13	MAL32	tag visualisation by fluorescence	27714848,24170807	Saccharomyces cerevisiae	Yeastract
P19880	Q02821	855005	855532	YAP1	SRP1	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility shift assay	11115121,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P32389	P26263	855620	852978	MET4	PDC6	chromatin immunoprecipitation assay,quantitative reverse transcription pcr	20392822,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q06144	850513	851064	HAC1	ORM2	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	30016623,24170807,16371132	Saccharomyces cerevisiae	Yeastract
P41546	Q04739	850513	856749	HAC1	GAL83	reverse transcription pcr,western blot	24170807,28429799	Saccharomyces cerevisiae	Yeastract
P07249	P22768	855059	854096	ARG80	ARG1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	15289616,12024015,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P07261	P13365	856030	851191	GCR1	CLN3	primer extension assay	24170807,14668361	Saccharomyces cerevisiae	Yeastract
P41546	P40039	850513	856788	HAC1	FCY21	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P12383	P38794	852871	856468	PDR1	PCL5	array technology/partial DNA sequence identification by hybridization,primer specific pcr	18627600,11557050,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P28319	850513	853766	HAC1	CWP1	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	24170807,30016623,16880382,16371132	Saccharomyces cerevisiae	Yeastract
Q06596	Q06598	856329	856331	ARR1	ARR3	chromatin immunoprecipitation assay,electrophoretic mobility shift assay,northern blot,one hybrid,quantitative pcr,quantitative reverse transcription pcr,tag visualisation by enzyme assay	15147884,26711267,18593383,17200139,26276098,24170807,14978214,18294968,30025855	Saccharomyces cerevisiae	Yeastract
P33748	P32454	855053	853699	MSN2	APE2	tag visualisation by enzyme assay	10590462,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P38841	850513	856540	HAC1	-	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P19880	P33416	855005	851845	YAP1	HSP78	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,electrophoretic mobility-based method,experimental interaction detection,full identification by RNA sequencing	12100562,26389527,10347154,18627600,18287073,24170807	Saccharomyces cerevisiae	Yeastract
P33749	P21672	853803	854744	MSN4	RNR3	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	19503593,16926161,24170807,10590462	Saccharomyces cerevisiae	Yeastract
Q03465	Q02933	851542	855980	RPN4	RNY1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P38740	850513	856359	HAC1	-	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P19880	P33315	855005	852414	YAP1	TKL2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,electrophoretic mobility-based method,full identification by RNA sequencing	12100562,26389527,18627600,18287073,24170807,20971184	Saccharomyces cerevisiae	Yeastract
P10961	Q03465	852806	851542	HSF1	RPN4	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,full identification by RNA sequencing,quantitative pcr,reverse transcription pcr	30332327,12399584,16556235,15343339,16709784,18359875,27924024,24170807,24237754,27979920	Saccharomyces cerevisiae	GTRD,Yeastract
P07261	Q3E757	856030	852976	GCR1	RPL11B	array technology/partial DNA sequence identification by hybridization,primer extension assay	11333224,17124610,20385592,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P40991	851542	855664	RPN4	NOP2	experimental interaction detection	21931558,24170807	Saccharomyces cerevisiae	Yeastract
P07270	P17442	850594	853148	PHO4	PHO81	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,electrophoretic mobility shift assay,full identification by RNA sequencing	12136214,11102525,29236696,19108609,11533256,16880382,27924024,24170807,28485712	Saccharomyces cerevisiae	GTRD,Yeastract
Q03465	P38708	851542	856413	RPN4	-	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P13574	P36093	856484	853823	STE12	PHD1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,footprinting	22124158,10535956,20237471,17638031,16880382,24170807,16449570,19159457	Saccharomyces cerevisiae	Yeastract
Q03465	P14832	851542	851733	RPN4	CPR1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P03069	P37303	856709	856665	GCN4	GLY1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,experimental interaction detection,tag visualisation by enzyme assay	17224918,19346491,29628310,11390663,19224916,23275543,16880382,15274137,27924024,24170807,20233714	Saccharomyces cerevisiae	GTRD,Yeastract
P07269	P19262	851452	851726	PHO2	KGD2	experimental interaction detection	21119627,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	Q04013	851542	855282	RPN4	YHM2	experimental interaction detection	21931558,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q04436	850513		HAC1	-	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P03069	Q12359	856709	851992	GCN4	ATO3	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,full identification by RNA sequencing,northern blot	21119627,19346491,30354837,28878244,12966084,27924024,24170807,20233714	Saccharomyces cerevisiae	GTRD,Yeastract
P41546	P40474	850513	854685	HAC1	QDR2	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P54785	P32323	855092	855780	MOT3	AGA1	array technology/partial DNA sequence identification by hybridization,northern blot,tag visualisation by enzyme assay	9611199,20385592,23435728,24170807	Saccharomyces cerevisiae	Yeastract
P32432	P05750	851119	855543	SFP1	RPS3	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,northern blot	19853675,20385592,15466158,15353587,24170807,26385964,19073887	Saccharomyces cerevisiae	Yeastract
P41546	P38314	850513	852515	HAC1	SDS24	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P32800	P09938	853219	853427	PEX2	RNR2	reverse transcription pcr	15494396,24170807	Saccharomyces cerevisiae	Yeastract
P11938	P21672	855505	854744	RAP1	RNR3	array technology/partial DNA sequence identification by hybridization,northern blot	24170807,18480842,16880382	Saccharomyces cerevisiae	Yeastract
P41546	P40988	850513	855369	HAC1	FET4	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	24170807,30016623,16880382	Saccharomyces cerevisiae	Yeastract
P15315	P41902	852710		CUP2	CRS5	northern blot	7929222,24170807	Saccharomyces cerevisiae	Yeastract
P24813	P53050	852033	853164	CAD1	MGA1	chromatin immunoprecipitation array,tag visualisation by enzyme assay	23223039,24170807,16709784	Saccharomyces cerevisiae	Yeastract
P33748	P13130	855053	856541	MSN2	SPS100	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,northern blot	10722658,20385592,22354995,23435728,24170807,18931682	Saccharomyces cerevisiae	Yeastract
P46676	P09937	851905	854490	SUM1	SPS4	chromatin immunoprecipitation array,tag visualisation by enzyme assay	12192041,12399584,15343339,16709784,24170807	Saccharomyces cerevisiae	Yeastract
P11746	P24868	855060	853002	MCM1	CLB1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,northern blot	7565744,20385592,18303948,16709784,24170807	Saccharomyces cerevisiae	Yeastract
P33400	Q08417	856358	854214	RIM101	RSB1	array technology,full identification by RNA sequencing,western blot	12509465,18287536,24170807,26751950	Saccharomyces cerevisiae	Yeastract
P39720	P38286	851247	852456	OAF1	IFA38	chromatin immunoprecipitation assay,northern blot	24170807,9774671,30073202	Saccharomyces cerevisiae	Yeastract
P33400	P33400	856358	856358	RIM101	RIM101	array technology,array technology/partial DNA sequence identification by hybridization,full identification by RNA sequencing,reverse transcription pcr	20385592,26751950,12509465,24170807,19243079	Saccharomyces cerevisiae	Yeastract
P41546	Q12512	850513	854011	HAC1	ZPS1	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	24170807,30016623,16880382	Saccharomyces cerevisiae	Yeastract
P41546	P40048	850513	856807	HAC1	PTP3	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P38889	Q12305	856613	854459	SKN7	RDL1	Identification by mass spectrometry	27373166,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P38727	850513	856341	HAC1	-	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P19880	P23250	855005	854687	YAP1	RPI1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,full identification by RNA sequencing,reverse transcription pcr,tag visualisation by enzyme assay	24170807,18627600,26389527,10844671	Saccharomyces cerevisiae	Yeastract
P26370	P17649	851384	852902	UGA3	UGA1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,quantitative reverse transcription pcr,tag visualisation by enzyme assay	29058647,22282516,9651335,20385592,12235130,24170807,7899074,20233714	Saccharomyces cerevisiae	Yeastract
Q03465	P32599	851542	851707	RPN4	SAC6	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P38850	850513	856559	HAC1	RTT107	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q12411	850513	854062	HAC1	SPO21	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P06774	P21801	852614	850685	HAP2	SDH2	northern blot	19720830,24170807	Saccharomyces cerevisiae	Yeastract
P25364	P00445	850429	853568	HCM1	SOD1	quantitative reverse transcription pcr	24835838,24170807	Saccharomyces cerevisiae	Yeastract
P0CE41	P00447	850958	856399	HAP1	SOD2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	24170807,9108135,23810556,30073202	Saccharomyces cerevisiae	Yeastract
P22149	Q12078	852809	850721	AFT1	SMF3	array technology/partial DNA sequence identification by hybridization,northern blot,tag visualisation by enzyme assay	11829747,16024809,24170807,16328372	Saccharomyces cerevisiae	Yeastract
Q03465	P38717	851542	855464	RPN4	SIP3	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P32768	P32334	851289	852897	FLO1	MSB2	quantitative reverse transcription pcr	24170807,20333241	Saccharomyces cerevisiae	Yeastract
Q03465	P16861	851542	853155	RPN4	PFK1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,15575969,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P38840	851542	856539	RPN4	ARO9	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,15575969,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P33748	Q12497	855053	851642	MSN2	FMP16	array technology/partial DNA sequence identification by hybridization,fluorescence-activated cell sorting	16926161,19734328,24189399,30256697,16880382,24210615,24170807,15870279,18931682	Saccharomyces cerevisiae	Yeastract
P32862	P32466	853828	851946	RGT1	HXT3	chromatin immunoprecipitation assay,tag visualisation by enzyme assay	7862149,16400179,12861007,27924024,24170807,21748783	Saccharomyces cerevisiae	GTRD,Yeastract
