UniprotID.TF,UniprotID.Target,NCBI.GeneID.TF,NCBI.GeneID.Target,Name.TF,Name.Target,Detection.method,PubmedID,Organism,Source.database
Q8VII8,A0A087WQM0,-,-,Nr3c2,Tns1,inferred by curator,24491541;29087512,Mus musculus,TRRUST
P05627,A0A0F7W6M8,16476,-,Jun,IgK,inferred by curator,7816634;29087512,Mus musculus,TRRUST
P10085,Q99M22,17927,-,Myod1,Igh,inferred by curator,29087512;7958889,Mus musculus,TRRUST
Q76LW6,P11859,23863,-,Dand5,Agt,inferred by curator,29087512;12032593,Mus musculus,TRRUST
Q61312,P11403,21420,14175,Tfap2c,Fgf4,chromatin immunoprecipitation assay;inferred by curator,23967156;29087512;27924024,Mus musculus,GTRD;TRRUST
P35710,Q60778,20678,18036,Sox5,Nfkbib,inferred by curator,12475944;29087512,Mus musculus,TRRUST
Q03267,P16872,-,16197,Ikzf1,Il7r,chromatin immunoprecipitation assay;inferred by curator,15944284;29087512;27924024,Mus musculus,GTRD;TRRUST
Q99K94,P79621,20846,12265,Stat1,Ciita,inferred by curator,17202159,Mus musculus,TRED
P23204,P70695,19013,14120,Ppara,Fbp2,chromatin immunoprecipitation assay;inferred by curator,19710929;29087512;27924024,Mus musculus,GTRD;TRRUST
O89090,P35456,20683,18793,Sp1,Plaur,chromatin immunoprecipitation assay;inferred by curator,7929309;29087512;27924024,Mus musculus,GTRD;TRRUST
P17433,P20491,20375,14127,Spi1,Fcer1g,chromatin immunoprecipitation assay;inferred by curator,18629488;29087512;27924024,Mus musculus,GTRD;TRRUST
P28033,P15208,12608,16337,Cebpb,Insr,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;12665574,Mus musculus,GTRD;TRRUST
P05627,Q60857,16476,15567,Jun,Slc6a4,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q61079,P10085,20465,17927,Sim2,Myod1,inferred by curator,22513369;29087512,Mus musculus,TRRUST
P11103,P60322,-,378430,Parp1,Nanos2,inferred by curator,29087512;23357477,Mus musculus,TRRUST
P28033,A4FUV6,12608,17295,Cebpb,Met,inferred by curator,17202159,Mus musculus,TRED
E9Q5K1,Q3V133,-,-,Tcfl5,Tcfl5,inferred by curator,29087512;15585666,Mus musculus,TRRUST
P11416,Q3UL03,19401,18193,Rara,Nsd1,inferred by curator,17202159,Mus musculus,TRED
Q76LW6,P50637,23863,12257,Dand5,Tspo,inferred by curator,17402746;29087512,Mus musculus,TRRUST
Q76LW6,Q8BGV7,23863,233877,Dand5,Kctd13,inferred by curator,15757666;29087512,Mus musculus,TRRUST
P48754,Q08297,12189,19361,Brca1,Rad51,chromatin immunoprecipitation assay;inferred by curator,17202159;29087512;27924024;10843985,Mus musculus,GTRD;TRED;TRRUST
Q61221,B2RWS6,15251,328572,Hif1a,Ep300,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P22561,P27106,-,-,Wt1,Amh,inferred by curator,29087512;12855602,Mus musculus,TRRUST
Q61501,P08046,13555,13653,E2f1,Egr1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;24619556,Mus musculus,GTRD;TRRUST
P70340,Q08775,17125,12393,Smad1,Runx2,inferred by curator,14672939;29087512,Mus musculus,TRRUST
Q62431,Q4VAB6,13496,-,Arid3a,Igh,inferred by curator,21955986;19214191;29087512,Mus musculus,TRRUST
Q08775,P40645,12393,20679,Runx2,Sox6,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;20181744,Mus musculus,GTRD;TRRUST
O88942,P01590,-,16184,Nfatc1,Il2ra,inferred by curator,29087512;9763616,Mus musculus,TRRUST
Q08775,Q6P9R2,12393,108737,Runx2,Oxsr1,chromatin immunoprecipitation assay;inferred by curator,18804520;29087512;27924024,Mus musculus,GTRD;TRRUST
Q9ESZ8,Q5U413,14886,-,Gtf2i,Igh,inferred by curator,19214191;29087512,Mus musculus,TRRUST
P42582,Q8R409,18091,192231,Nkx2-5,Hexim1,inferred by curator,29087512;12119119,Mus musculus,TRRUST
Q04207,Q8K164,19697,-,Rela,Bcl2a1a,inferred by curator,11880364;29087512;19343319,Mus musculus,TRRUST
Q08874,Q00651,17342,16401,Mitf,Itga4,inferred by curator,29087512;23243277,Mus musculus,TRRUST
Q64318,Q64700,21417,19651,Zeb1,Rbl2,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;11559567,Mus musculus,GTRD;TRRUST
P32114,P97767,18504,14048,Pax2,Eya1,inferred by curator,16916509;29087512,Mus musculus,TRRUST
Q62227,Q8BUN5,23957,17127,Nr0b2,Smad3,inferred by curator,29087512;17074765,Mus musculus,TRRUST
O88509,P20263,13436,18999,Dnmt3b,Pou5f1,inferred by curator,17938196;29087512,Mus musculus,TRRUST
Q00899,P01575,22632,15977,Yy1,Ifnb1,inferred by curator,16954376;29087512,Mus musculus,TRRUST
Q60795,E9Q467,18024,239273,Nfe2l2,Abcc4,chromatin immunoprecipitation assay;inferred by curator,26578589;18971253;27924024;20395535;17668877;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
P09631,Q06831,15405,20677,Hoxa9,Sox4,chromatin immunoprecipitation assay;inferred by curator,22072553;29087512;27924024,Mus musculus,GTRD;TRRUST
O08696,Q06318,-,22287,Foxm1,Scgb1a1,inferred by curator,22885335;29087512,Mus musculus,TRRUST
P23772,P04401,14462,16191,Gata3,Il5,chromatin immunoprecipitation assay;inferred by curator,16009272;16373364;17717199;26578589;18971253;27924024;25861992;29087512;17111354,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
P02340,Q924A0,22059,21416,Tp53,Tcf7l2,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;14990988,Mus musculus,GTRD;TRRUST
P22361,Q5XLR9,21405,-,Hnf1a,Lct,inferred by curator,29087512;16223943,Mus musculus,TRRUST
P25799,P61168,18033,13489,Nfkb1,Drd2,inferred by curator,29087512;17869311,Mus musculus,TRRUST
P05627,Q00322,16476,12609,Jun,Cebpd,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;17273900,Mus musculus,GTRD;TRRUST
B9EHK7,Q03145,15394,13836,Hoxa1,Epha2,inferred by curator,17202159,Mus musculus,TRED
P30561,P08505,11622,16193,Ahr,Il6,inferred by curator,21930594;29087512;19703987,Mus musculus,TRRUST
Q6DFV2,Q64521,20688,14571,Sp4,Gpd2,inferred by curator,17202159,Mus musculus,TRED
P28033,P08505,12608,16193,Cebpb,Il6,chromatin immunoprecipitation assay;inferred by curator,17202159;1730090;29087512;27924024,Mus musculus,GTRD;TRED;TRRUST
Q9JJ28,O35182,14248,17130,Flii,Smad6,inferred by curator,29087512;21576367,Mus musculus,TRRUST
P97471,P97792,17128,13052,Smad4,Cxadr,inferred by curator,19597490;29087512,Mus musculus,TRRUST
P27577,Q9EPL5,23871,83995,Ets1,Mmp1a,inferred by curator,11556732;29087512;10949659;17283078,Mus musculus,TRRUST
P18911,Q925T6,19411,74053,Rarg,Grip1,inferred by curator,17202159,Mus musculus,TRED
P01101,P60322,14281,378430,Fos,Nanos2,inferred by curator,7508407;29087512;14565925,Mus musculus,TRRUST
Q61188,Q8K1S3,14056,107449,Ezh2,Unc5b,chromatin immunoprecipitation assay;inferred by curator,26578589;18971253;27924024;23307742;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
P05627,D3Z1V5,16476,19131,Jun,Prh1,inferred by curator,17202159,Mus musculus,TRED
P09065,Q02650,13798,18507,En1,Pax5,inferred by curator,29087512;11124114,Mus musculus,TRRUST
Q76LW6,P56394,23863,12856,Dand5,Cox17,inferred by curator,11997103;29087512,Mus musculus,TRRUST
P63015,B0QZX5,18508,-,Pax6,Plagl1,inferred by curator,24073291;29087512,Mus musculus,TRRUST
E9Q0D2,P19091,-,11835,Ncoa4,Ar,inferred by curator,23145053;29087512,Mus musculus,TRRUST
Q8CBD1,P20263,268903,18999,Nrip1,Pou5f1,inferred by curator,24489122;29087512,Mus musculus,TRRUST
Q76LW6,P33434,23863,17390,Dand5,Mmp2,inferred by curator,19770485;29087512,Mus musculus,TRRUST
Q9R1E0,Q60687,56458,14308,Foxo1,Fshb,inferred by curator,29087512;24065703,Mus musculus,TRRUST
Q63ZV0,Q8CGV2,53626,216343,Insm1,Tph2,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;19542360,Mus musculus,GTRD;TRRUST
Q6DIC0,P51943,67155,12428,Smarca2,Ccna2,inferred by curator,29087512;15225547,Mus musculus,TRRUST
P34056,O08852,21418,18763,Tfap2a,Pkd1,inferred by curator,17202159,Mus musculus,TRED
Q99MA9,O88713,18096,50928,Nkx6-1,Klrg1,inferred by curator,20584984;29087512,Mus musculus,TRRUST
Q04888,P27573,20665,17528,Sox10,Mpz,inferred by curator,10931919;10757804;17325040;29087512,Mus musculus,TRRUST
P25425,P13562,18986,14714,Pou2f1,Gnrh1,inferred by curator,10674395;29087512;7565769;10553688,Mus musculus,TRRUST
P42225,Q9Z0E6,-,14469,Stat1,Gbp2,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;17293456,Mus musculus,GTRD;TRRUST
O89090,Q62445,20683,-,Sp1,Sp4,inferred by curator,11245974;29087512,Mus musculus,TRRUST
O70343,Q3U1N2,19017,20788,Ppargc1a,Srebf2,inferred by curator,29087512;21715619,Mus musculus,TRRUST
P23772,P63168,14462,56455,Gata3,Dynll1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;19483726,Mus musculus,GTRD;TRRUST
Q9Z1J1,Q02650,21415,18507,Tcf7l1,Pax5,inferred by curator,12477815;29087512;18538592,Mus musculus,TRRUST
Q01147,P35487,12912,18598,Creb1,Pdha2,inferred by curator,17202159,Mus musculus,TRED
Q9Z125,O35874,26427,55963,Creb3l1,Slc1a4,inferred by curator,29087512;17617614,Mus musculus,TRRUST
P33242,P15539,26423,13072,Nr5a1,Cyp11b2,inferred by curator,21108604;29087512,Mus musculus,TRRUST
Q8BIA3,P10085,210719,17927,Mkx,Myod1,inferred by curator,29087512;24814716,Mus musculus,TRRUST
O89090,P10810,20683,12475,Sp1,Cd14,inferred by curator,17202159;9125541;29087512,Mus musculus,TRED;TRRUST
Q61501,Q9Z2E2,13555,17190,E2f1,Mbd1,inferred by curator,17202159,Mus musculus,TRED
Q9Z205,P06343,19727,-,Rfxank,H2-Ab1,inferred by curator,29087512;11258423,Mus musculus,TRRUST
O70494,Q64521,20687,14571,Sp3,Gpd2,inferred by curator,17202159,Mus musculus,TRED
O70494,Q9ES30,20687,81799,Sp3,C1qtnf3,inferred by curator,17202159,Mus musculus,TRED
Q9WV93,Q61169,-,14465,Hey1,Gata6,chromatin immunoprecipitation assay;inferred by curator,16199874;29087512;27924024,Mus musculus,GTRD;TRRUST
P49698,Q64459,15378,13112,Hnf4a,Cyp3a11,chromatin immunoprecipitation assay;inferred by curator,20926756;29087512;27924024,Mus musculus,GTRD;TRRUST
P19091,P12025,11835,17242,Ar,Mdk,inferred by curator,17202159,Mus musculus,TRED
Q99MZ3,P25446,58805,14102,Mlxipl,Fas,inferred by curator,29087512;19727214,Mus musculus,TRRUST
Q9ESZ8,P27090,14886,21808,Gtf2i,Tgfb2,inferred by curator,17041962;29087512,Mus musculus,TRRUST
P45481,Q08048,-,15234,Crebbp,Hgf,chromatin immunoprecipitation assay;inferred by curator,20852387;29087512;27924024,Mus musculus,GTRD;TRRUST
Q8VCG9,P14436,170767,-,Rfxap,H2-Aa,inferred by curator,29087512;11258423,Mus musculus,TRRUST
P10085,P49003,17927,12160,Myod1,Bmp5,inferred by curator,29087512;8668207,Mus musculus,TRRUST
O89090,O35885,20683,17173,Sp1,Ascl2,chromatin immunoprecipitation assay;inferred by curator,23071113;29087512;27924024,Mus musculus,GTRD;TRRUST
Q9Z1J1,P07310,21415,12715,Tcf7l1,Ckm,inferred by curator,18211587;29087512,Mus musculus,TRRUST
O54915,Q64441,18171,13081,Nr1i2,Cyp24a1,inferred by curator,29087512;18981260,Mus musculus,TRRUST
Q01147,Q04690,12912,18015,Creb1,Nf1,chromatin immunoprecipitation assay;inferred by curator,10435592;17202159;29087512;27924024,Mus musculus,GTRD;TRED;TRRUST
P37238,P54843,19016,17132,Pparg,Maf,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;14521912,Mus musculus,GTRD;TRRUST
P05627,O55033,16476,17974,Jun,Nck2,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;11514578,Mus musculus,GTRD;TRRUST
P09025,P17515,15426,15945,Hoxc8,Cxcl10,inferred by curator,17202159,Mus musculus,TRED
A0A1L1SU00,Q5EC55,-,11705,-,Amh,inferred by curator,17202159,Mus musculus,TRED
P15307,A0A125T904,-,-,Rel,Igk,inferred by curator,29087512;19710460,Mus musculus,TRRUST
P34056,G3X9Q1,21418,16404,Tfap2a,Itga7,inferred by curator,17202159,Mus musculus,TRED
Q61501,Q9JJP2,13555,22062,E2f1,Tp73,inferred by curator,11034215;29087512,Mus musculus,TRRUST
Q8BVL5,P51480,246196,12578,Zfp277,Cdkn2a,inferred by curator,20808772;29087512,Mus musculus,TRRUST
P28352,Q05769,11792,19225,Apex1,Ptgs2,inferred by curator,20498636;29087512,Mus musculus,TRRUST
Q80Z64,Q02085,71950,20613,Nanog,Snai1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;25240402,Mus musculus,GTRD;TRRUST
O08537,P19091,13983,11835,Esr2,Ar,inferred by curator,11751267;29087512,Mus musculus,TRRUST
Q99K94,Q62226,20846,20423,Stat1,Shh,inferred by curator,17202159,Mus musculus,TRED
Q00417,Q08775,21414,12393,Tcf7,Runx2,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;16043491,Mus musculus,GTRD;TRRUST
Q76LW6,P11152,23863,16956,Dand5,Lpl,inferred by curator,29087512;15755745,Mus musculus,TRRUST
P17433,P97369,20375,17972,Spi1,Ncf4,chromatin immunoprecipitation assay;inferred by curator,22454293;29087512;27924024,Mus musculus,GTRD;TRRUST
P22361,Q6XK24,21405,-,Hnf1a,Mgam,inferred by curator,20425755;29087512,Mus musculus,TRRUST
Q08775,Q9WVG7,12393,23967,Runx2,Osr1,chromatin immunoprecipitation assay;inferred by curator,18804520;29087512;27924024,Mus musculus,GTRD;TRRUST
E9Q1A5,P25799,269800,18033,Zfp384,Nfkb1,inferred by curator,12061770;29087512,Mus musculus,TRRUST
P19785,Q9WU00,13982,18181,Esr1,Nrf1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;23892277,Mus musculus,GTRD;TRRUST
O89090,P31324,20683,19088,Sp1,Prkar2b,chromatin immunoprecipitation assay;inferred by curator,1332964;29087512;27924024,Mus musculus,GTRD;TRRUST
Q04207,Q01815,19697,12288,Rela,Cacna1c,chromatin immunoprecipitation assay;inferred by curator,21373807;29087512;27924024,Mus musculus,GTRD;TRRUST
Q99JB6,O35714,20371,21936,Foxp3,Tnfrsf18,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;17028180,Mus musculus,GTRD;TRRUST
P19091,P26262,11835,16621,Ar,Klkb1,inferred by curator,22695118;29087512,Mus musculus,TRRUST
P15037,Q64364,23872,12578,Ets2,Cdkn2a,inferred by curator,11234019;29087512,Mus musculus,TRRUST
P49698,P35582,15378,15375,Hnf4a,Foxa1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;15155787,Mus musculus,GTRD;TRRUST
P26687,Q7TMS5,22160,26357,Twist1,Abcg2,inferred by curator,26122848;29087512,Mus musculus,TRRUST
P19785,P24529,13982,21823,Esr1,Th,inferred by curator,19818101;29087512,Mus musculus,TRRUST
Q923E4,Q64373,93759,12048,Sirt1,Bcl2l1,inferred by curator,24675460;29087512,Mus musculus,TRRUST
P22605,Q9JKY0,218772,58184,Rarb,Cnot9,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P23906,Q9JHH5,16363,56066,Irf2,Cxcl11,inferred by curator,17202361;29087512,Mus musculus,TRRUST
P53566,P14142,12606,20528,Cebpa,Slc2a4,chromatin immunoprecipitation assay;inferred by curator,17202159;27924024;29087512;12641495,Mus musculus,GTRD;TRED;TRRUST
Q02248,P25322,12387,12443,Ctnnb1,Ccnd1,inferred by curator,15967802;15327767;14712077;29087512;11943708;14500370,Mus musculus,TRRUST
P22091,Q60737,21349,12995,Tal1,Csnk2a1,inferred by curator,17202159,Mus musculus,TRED
Q61606,P35576,14527,14377,Gcgr,G6pc,inferred by curator,29087512;18847435,Mus musculus,TRRUST
Q61602,Q0VGT2,14634,14633,Gli3,Gli2,inferred by curator,29087512;16254602,Mus musculus,TRRUST
O08750,P21275,18030,12159,Nfil3,Bmp4,inferred by curator,29087512;24794868,Mus musculus,TRRUST
P47811,P08046,26416,13653,Mapk14,Egr1,inferred by curator,17327421;29087512,Mus musculus,TRRUST
P24699,P30282,17877,12445,Myf5,Ccnd3,chromatin immunoprecipitation assay;inferred by curator,12105204;29087512;27924024,Mus musculus,GTRD;TRRUST
Q924A0,P41136,21416,15902,Tcf7l2,Id2,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;7589553,Mus musculus,GTRD;TRRUST
P25799,P01582,18033,16175,Nfkb1,Il1a,inferred by curator,29087512;11454276,Mus musculus,TRRUST
P09025,O70251,15426,55949,Hoxc8,Eef1b,inferred by curator,17202159,Mus musculus,TRED
P41183,Q60636,12053,12142,Bcl6,Prdm1,chromatin immunoprecipitation assay;inferred by curator,29087512;22406686;27924024,Mus musculus,GTRD;TRRUST
Q61539,Q80Z64,26380,71950,Esrrb,Nanog,chromatin immunoprecipitation assay;inferred by curator,18662995;29087512;27924024,Mus musculus,GTRD;TRRUST
O35182,Q64261,17130,12571,Smad6,Cdk6,inferred by curator,17202159;15254224;29087512,Mus musculus,TRED;TRRUST
D3Z4E1,A0A286YCX3,15394,93681,Hoxa1,Zkscan8,inferred by curator,17202159,Mus musculus,TRED
P37238,P25322,19016,12443,Pparg,Ccnd1,chromatin immunoprecipitation assay;inferred by curator,14764597;29087512;27924024,Mus musculus,GTRD;TRRUST
P28700,P54310,20181,16890,Rxra,Lipe,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;17134676,Mus musculus,GTRD;TRRUST
P01587,O54890,12981,16416,Csf2,Itgb3,inferred by curator,11241672;29087512,Mus musculus,TRRUST
P53566,P43136,12606,13864,Cebpa,Nr2f6,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P37238,P22777,19016,-,Pparg,Serpine1,inferred by curator,29087512;16843437,Mus musculus,TRRUST
Q61169,Q9QYC3,14465,17341,Gata6,Bhlha15,inferred by curator,23002247;29087512,Mus musculus,TRRUST
P27699,P06281,12916,19701,Crem,Ren1,inferred by curator,29087512;11564732,Mus musculus,TRRUST
P27577,P01831,23871,21838,Ets1,Thy1,inferred by curator,17202159,Mus musculus,TRED
A2A5Z6,Q99JI6,66313,215449,Smurf2,Rap1b,inferred by curator,18842593;29087512,Mus musculus,TRRUST
P22605,B9EHK7,218772,15394,Rarb,Hoxa1,inferred by curator,17202159,Mus musculus,TRED
Q62226,P47806,20423,14632,Shh,Gli1,inferred by curator,29087512;9438426,Mus musculus,TRRUST
Q01147,P17918,12912,18538,Creb1,Pcna,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P37238,Q2M4I6,19016,19018,Pparg,Scand1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P25799,Q9WU79,18033,19125,Nfkb1,Prodh,inferred by curator,17641041;29087512,Mus musculus,TRRUST
Q569Z6,P04117,230753,11770,Thrap3,Fabp4,inferred by curator,23525231;29087512,Mus musculus,TRRUST
Q00322,P04918,12609,20210,Cebpd,Saa3,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P01101,Q8CIT0,14281,12918,Fos,Crh,inferred by curator,10517666;29087512,Mus musculus,TRRUST
P08046,P25322,13653,12443,Egr1,Ccnd1,inferred by curator,19850937;29087512,Mus musculus,TRRUST
P53762,Q91ZX6,11863,75826,Arnt,Senp2,inferred by curator,17202159,Mus musculus,TRED
P27577,Q8VCD0,23871,16542,Ets1,Kdr,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P35582,Q80Z19,15375,-,Foxa1,Muc2,inferred by curator,19737569;29087512,Mus musculus,TRRUST
P08046,P22777,13653,-,Egr1,Serpine1,inferred by curator,29087512;17197388,Mus musculus,TRRUST
P06876,P55271,17863,12579,Myb,Cdkn2b,inferred by curator,17202159,Mus musculus,TRED
P70459,Q811C1,13875,-,Erf,Utrn,inferred by curator,29087512;17507653,Mus musculus,TRRUST
P81269,P35487,11908,18598,Atf1,Pdha2,inferred by curator,17202159,Mus musculus,TRED
P97471,P09803,17128,12550,Smad4,Cdh1,inferred by curator,19597490;29087512,Mus musculus,TRRUST
P56959,P09671,233908,20656,Fus,Sod2,inferred by curator,23834335;29087512,Mus musculus,TRRUST
Q00175,P06795,18667,18669,Pgr,Abcb1b,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q64318,Q61738,21417,-,Zeb1,Itga7,inferred by curator,16129691;29087512,Mus musculus,TRRUST
P10085,P68033,17927,11464,Myod1,Actc1,chromatin immunoprecipitation assay;inferred by curator,26578589;18971253;27924024;8631961;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
P23204,P22777,19013,-,Ppara,Serpine1,inferred by curator,20400680;29087512,Mus musculus,TRRUST
P25425,P01029,18986,12268,Pou2f1,C4b,inferred by curator,17202159,Mus musculus,TRED
Q06219,Q9EPL5,18227,83995,Nr4a2,Mmp1a,inferred by curator,29087512;17283078,Mus musculus,TRRUST
P25425,P27048,18986,20638,Pou2f1,Snrpb,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
O88942,Q9CW73,-,76898,Nfatc1,B3gat1,inferred by curator,19147493;29087512,Mus musculus,TRRUST
Q64705,Q9JI99,22282,81535,Usf2,Sgpp1,chromatin immunoprecipitation assay;inferred by curator,12200434;29087512;27924024,Mus musculus,GTRD;TRRUST
Q76LW6,Q64261,23863,12571,Dand5,Cdk6,inferred by curator,29087512;20570586,Mus musculus,TRRUST
P37242,Q61285,21834,26874,Thrb,Abcd2,inferred by curator,29087512;18834645,Mus musculus,TRRUST
Q00175,Q62053,18667,19217,Pgr,Ptger2,chromatin immunoprecipitation assay;inferred by curator,12940822;29087512;27924024,Mus musculus,GTRD;TRRUST
B2RWS6,P33434,328572,17390,Ep300,Mmp2,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;23208497,Mus musculus,GTRD;TRRUST
Q60795,Q3TZN9,18024,239273,Nfe2l2,Abcc4,inferred by curator,17668877;29087512;20395535,Mus musculus,TRRUST
P12979,P12979,17928,17928,Myog,Myog,chromatin immunoprecipitation assay;inferred by curator,1324403;26578589;27924024,Mus musculus,GTRD;ORegAnno
O35984,Q9Z126,18515,56744,Pbx2,Pf4,inferred by curator,12609849;29087512,Mus musculus,TRRUST
P52633,Q9WTW4,20852,21426,Stat6,Tfec,chromatin immunoprecipitation assay;inferred by curator,15908341;29087512;27924024,Mus musculus,GTRD;TRRUST
Q76LW6,Q9WUJ4,23863,-,Dand5,Slc9a2,inferred by curator,29087512;11287330,Mus musculus,TRRUST
Q925J9,P37238,19014,19016,Med1,Pparg,inferred by curator,29087512;11027271;10747854,Mus musculus,TRRUST
P28322,Q62312,18612,21813,Etv4,Tgfbr2,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;14976186,Mus musculus,GTRD;TRRUST
Q9Z1N7,Q99KA4,56380,-,Arid3b,Igh-VJ558,inferred by curator,21955986;29087512,Mus musculus,TRRUST
Q80Z64,Q80V81,71950,74400,Nanog,Zfp819,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;23954693,Mus musculus,GTRD;TRRUST
P16951,P70124,11909,20724,Atf2,Serpinb5,chromatin immunoprecipitation assay;inferred by curator,29087512;17700520;27924024,Mus musculus,GTRD;TRRUST
Q99MZ3,P19096,58805,14104,Mlxipl,Fasn,inferred by curator,15496471;16891625;29087512,Mus musculus,TRRUST
Q61221,P10417,15251,12043,Hif1a,Bcl2,inferred by curator,17202159,Mus musculus,TRED
Q03347,Q9D9E0,-,59049,Runx1,Slc22a17,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;19229297,Mus musculus,GTRD;TRRUST
P20263,P20263,18999,18999,Pou5f1,Pou5f1,chromatin immunoprecipitation assay;inferred by curator,15557334;26578589;15988017;18971253;27924024;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
P25425,P16406,18986,13809,Pou2f1,Enpep,inferred by curator,17202159,Mus musculus,TRED
P97503,Q08775,12020,12393,Nkx3-2,Runx2,inferred by curator,29087512;15703179,Mus musculus,TRRUST
Q99KJ5,Q61457,106795,12447,Tcf19,Ccne1,inferred by curator,29087512;15051733,Mus musculus,TRRUST
O89090,P70313,20683,18127,Sp1,Nos3,inferred by curator,15180995;12089157;18252813;29087512,Mus musculus,TRRUST
P19785,P41539,13982,21333,Esr1,Tac1,chromatin immunoprecipitation assay;inferred by curator,14592957;29087512;27924024,Mus musculus,GTRD;TRRUST
Q02248,Q05769,12387,19225,Ctnnb1,Ptgs2,inferred by curator,17945188;29087512;10884377;15592796,Mus musculus,TRRUST
P51448,Q60991,19883,13123,Rora,Cyp7b1,inferred by curator,29087512;18055760,Mus musculus,TRRUST
Q3UM86,P51480,-,12578,Zfp277,Cdkn2a,inferred by curator,20808772;29087512,Mus musculus,TRRUST
Q9Z205,P04231,19727,-,Rfxank,H2-Eb1,inferred by curator,29087512;11258423,Mus musculus,TRRUST
Q9ESZ8,Q566J7,14886,-,Gtf2i,Igh,inferred by curator,19214191;29087512,Mus musculus,TRRUST
Q64318,O08918,21417,12452,Zeb1,Ccng2,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;11559567,Mus musculus,GTRD;TRRUST
O70494,P11531,20687,13405,Sp3,Dmd,inferred by curator,15550398;29087512,Mus musculus,TRRUST
P56931,Q64326,242705,17200,E2f2,Mc2r,inferred by curator,17202159,Mus musculus,TRED
P37238,Q05769,19016,19225,Pparg,Ptgs2,chromatin immunoprecipitation assay;inferred by curator,17202159;17186945;29087512;27924024,Mus musculus,GTRD;TRED;TRRUST
Q60795,P25799,18024,18033,Nfe2l2,Nfkb1,chromatin immunoprecipitation assay;inferred by curator,24521946;29087512;27924024,Mus musculus,GTRD;TRRUST
P25425,V9GZG9,18986,625018,Pou2f1,-,inferred by curator,17202159,Mus musculus,TRED
Q8VHJ7,Q80U63,170826,170731,Ppargc1b,Mfn2,inferred by curator,18974884;29087512,Mus musculus,TRRUST
Q61069,P49582,22278,11441,Usf1,Chrna7,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q64693,A1A540,18985,-,Pou2af1,Igkv10-96,inferred by curator,29087512;12230975,Mus musculus,TRRUST
P34056,P11214,21418,18791,Tfap2a,Plat,inferred by curator,17202159,Mus musculus,TRED
P48437,Q9EQW6,19130,50913,Prox1,Olig2,inferred by curator,25411508;29087512,Mus musculus,TRRUST
P43241,P20826,12591,17311,Cdx2,Kitlg,chromatin immunoprecipitation assay;inferred by curator,26578589;18971253;27924024;17466947;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
Q61501,P26618,13555,18595,E2f1,Pdgfra,inferred by curator,29087512;18323664,Mus musculus,TRRUST
P97474,P70325,18741,21387,Pitx2,Tbx4,inferred by curator,29087512;20129917,Mus musculus,TRRUST
