uniprotAC.tf,uniprotAC.target,otherAC.tf,otherAC.target,name.tf,name.target,detection.method,pubmedAC,organism,source.database
P91943,P32030,43769,33607,pan,slp1,DNase I footprinting;inferred by curator,11076769;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q8ST83,P83949,43819,42034,pho,Ubx,DNase I footprinting;inferred by curator,10433918;12853632;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P06601,P06602,34629,36039,prd,eve,DNase I footprinting;electrophoretic mobility shift assay;inferred by curator,1672661;8787744;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P06601,P09082,34629,38005,prd,gsb,DNase I footprinting;inferred by curator,7906390;10885752;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P30052,Q24535,32536,37890,sd,bs,DNase I footprinting;inferred by curator,9869643;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P30052,P10180,32536,44540,sd,ct,DNase I footprinting;inferred by curator,11303087;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P30052,P10734,32536,40287,sd,kni,DNase I footprinting;inferred by curator,12466192;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P30052,P39770,32536,34569,sd,salm,DNase I footprinting;electrophoretic mobility shift assay;inferred by curator,11303087;15079076;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P30052,Q26366,32536,36421,sd,vg,DNase I footprinting;electrophoretic mobility shift assay;inferred by curator,11303087;19500564;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
A1Z8F4,P83949,36171,42034,shn,Ubx,DNase I footprinting;inferred by curator,11071761;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
A0A0B4KFC0,P83949,36171,42034,shn,Ubx,DNase I footprinting;inferred by curator,11071761;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q8SZT5,P83949,-,42034,shn,Ubx,DNase I footprinting,11071761;20965965,Drosophila melanogaster,REDfly
Q24107,P83949,-,42034,shn,Ubx,DNase I footprinting,11071761;20965965,Drosophila melanogaster,REDfly
Q8MQL7,P83949,-,42034,shn,Ubx,DNase I footprinting,11071761;20965965,Drosophila melanogaster,REDfly
Q24605,P83949,-,42034,shn,Ubx,DNase I footprinting,11071761;20965965,Drosophila melanogaster,REDfly
Q0E9C5,P83949,36171,42034,shn,Ubx,DNase I footprinting;inferred by curator,11071761;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q02637,Q09147,37889,39564,slbo,btl,DNase I footprinting,7671793;20965965,Drosophila melanogaster,REDfly
Q02637,Q02637,37889,37889,slbo,slbo,DNase I footprinting;inferred by curator,1459454;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q02637,P02843,37889,31939,slbo,Yp1,DNase I footprinting;inferred by curator,1547943;7720712;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P32030,P02835,33607,40834,slp1,ftz,DNase I footprinting;inferred by curator,10381570;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P08044,P20350,34908,38168,sna,rho,DNase I footprinting;inferred by curator,1325394;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P08044,P05709,34908,41612,sna,sim,DNase I footprinting;inferred by curator,1533042;9840810;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q27350,Q9W349,35662,31883,so,lz,DNase I footprinting;inferred by curator,14597205;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P52172,P00334,41944,3771877,srp,Adh,DNase I footprinting,8187633;20965965,Drosophila melanogaster,REDfly
P52172,Q04691,41944,39566,srp,Fbp1,DNase I footprinting;inferred by curator,10409761;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P52172,P02843,41944,31939,srp,Yp1,DNase I footprinting;inferred by curator,8524261;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q24151,P06602,42428,36039,Stat92E,eve,DNase I footprinting;inferred by curator,8608596;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P28159,P18168,34881,43275,Su(H),Ser,DNase I footprinting;inferred by curator,14701680;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P28159,Q26366,34881,36421,Su(H),vg,DNase I footprinting;inferred by curator,8700202;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P22711,P08841,42536,37888,tin,betaTub60D,DNase I footprinting;inferred by curator,10628847;10588882;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P22711,P06602,42536,36039,tin,eve,DNase I footprinting;electrophoretic mobility shift assay;inferred by curator,12482712;11783990;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P22711,P40791,42536,36032,tin,Mef2,DNase I footprinting;inferred by curator,9034334;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P22711,P22711,42536,42536,tin,tin,DNase I footprinting;inferred by curator,9362473;9694800;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P18102,P18488,43656,41697,tll,ems,DNase I footprinting;inferred by curator,11731230;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P18102,P14003,43656,38995,tll,h,DNase I footprinting;inferred by curator,9507113;9250684;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P18102,P05084,43656,41032,tll,hb,DNase I footprinting;inferred by curator,7555732;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P18102,P10734,43656,40287,tll,kni,DNase I footprinting;inferred by curator,1546296;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P18102,P07247,43656,38012,tll,Kr,DNase I footprinting;inferred by curator,1348871;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P18102,P83949,43656,42034,tll,Ubx,DNase I footprinting;inferred by curator,8404855;8601485;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P15348,P02825,35225,44920;48581,Top2,Hsp70Ab,DNase I footprinting;inferred by curator,2557338;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
L0MPR7,Q27350,43833,35662,toy,so,DNase I footprinting;array technology;inferred by curator;one hybrid,22037703;11830564;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q9XZC2,Q27350,-,35662,toy,so,DNase I footprinting;array technology;one hybrid,22037703;11830564;20965965,Drosophila melanogaster,REDfly
Q9V490,Q27350,43833,35662,toy,so,DNase I footprinting;array technology;inferred by curator;one hybrid,22037703;11830564;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q3YNB0,Q27350,-,35662,toy,so,DNase I footprinting;array technology;one hybrid,22037703;11830564;20965965,Drosophila melanogaster,REDfly
Q27896,P25823,34102,37417,Trf,tud,DNase I footprinting;inferred by curator,10797011;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q08605,P00334,2768981,3771877,Trl,Adh,DNase I footprinting,1408750;20965965,Drosophila melanogaster,REDfly
Q08605,P06603,2768981,40848,Trl,alphaTub84B,DNase I footprinting;inferred by curator,7984422;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q08605,P07713,2768981,33432,Trl,dpp,DNase I footprinting;inferred by curator,7791801;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q08605,P20105,2768981,39962,Trl,Eip74EF,DNase I footprinting,2501151;20965965,Drosophila melanogaster,REDfly
Q08605,P11536,2768981,39962,Trl,Eip74EF,DNase I footprinting,2501151;20965965,Drosophila melanogaster,REDfly
Q08605,P02517,2768981,39075,Trl,Hsp26,DNase I footprinting;inferred by curator,8474442;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q08605,P02825,2768981,44920;48581,Trl,Hsp70Ab,DNase I footprinting,2781290;20965965,Drosophila melanogaster,REDfly
Q08605,P07247,2768981,38012,Trl,Kr,DNase I footprinting;inferred by curator,1985916;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q08605,P18102,2768981,43656,Trl,tll,DNase I footprinting;inferred by curator,8543159;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q08605,Q08605,2768981,2768981,Trl,Trl,DNase I footprinting;inferred by curator,12200449;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q08605,P83949,2768981,42034,Trl,Ubx,DNase I footprinting;inferred by curator,2897243;12853632;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P42282,P06602,48317,36039,ttk,eve,DNase I footprinting;inferred by curator,1372245;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P17789,P06602,48317,36039,ttk,eve,DNase I footprinting;inferred by curator,1372245;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P42282,P02835,48317,40834,ttk,ftz,DNase I footprinting;inferred by curator,1640455;2001679;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P17789,P02835,48317,40834,ttk,ftz,DNase I footprinting;inferred by curator,1640455;2001679;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P42282,P18102,48317,43656,ttk,tll,DNase I footprinting;inferred by curator,12128207;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P17789,P18102,48317,43656,ttk,tll,DNase I footprinting;inferred by curator,12128207;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P10627,P20350,37655,38168,twi,rho,DNase I footprinting;inferred by curator,1325394;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P10627,P05709,37655,41612,twi,sim,DNase I footprinting;inferred by curator,9840810;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P10627,P08044,37655,34908,twi,sna,DNase I footprinting;inferred by curator,1644293;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P10627,P22711,37655,42536,twi,tin,DNase I footprinting;inferred by curator,9362473;9211899;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P10627,P83949,37655,42034,twi,Ubx,DNase I footprinting;inferred by curator,8404855;8601485;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P83949,P02833,42034,40835,Ubx,Antp,DNase I footprinting;inferred by curator,8096172;3215512;2904838;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P83949,P08841,42034,37888,Ubx,betaTub60D,DNase I footprinting;inferred by curator,10628847;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P83949,P20009,42034,37973,Ubx,Dll,DNase I footprinting;inferred by curator,1358457;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P83949,P22265,42034,35430,Ubx,tsh,DNase I footprinting;inferred by curator,7555708;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P83949,P83949,42034,42034,Ubx,Ubx,DNase I footprinting;inferred by curator,2904838;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P20153,P07185,31165,38999,usp,Cp15,DNase I footprinting;inferred by curator,2120114;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P22808,Q7KUL4,31003,2768974,vnd,ind,DNase I footprinting;inferred by curator,9832510;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P22808,O96620,31003,-,vnd,ind,DNase I footprinting;inferred by curator,9832510;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P22808,Q963L0,31003,-,vnd,ind,DNase I footprinting;inferred by curator,9832510;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P16241,Q09147,38752,39564,vvl,btl,DNase I footprinting,9012536;20965965,Drosophila melanogaster,REDfly
P16241,Q26366,38752,36421,vvl,vg,DNase I footprinting;inferred by curator,10862753;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09089,P26019,40828,42553,zen,DNApol-alpha180,DNase I footprinting;inferred by curator,7905482;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09089,P02836,40828,36240,zen,en,DNase I footprinting;inferred by curator,2895896;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09089,P83949,40828,42034,zen,Ubx,DNase I footprinting;inferred by curator,2569362;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P28166,P06602,43650,36039,zfh1,eve,DNase I footprinting;inferred by curator,11783990;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09956,P07713,31230,33432,z,dpp,DNase I footprinting;inferred by curator,3145199;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09956,P20105,31230,39962,z,Eip74EF,DNase I footprinting,2501151;20965965,Drosophila melanogaster,REDfly
P09956,P11536,31230,39962,z,Eip74EF,DNase I footprinting,2501151;20965965,Drosophila melanogaster,REDfly
P09956,P83949,31230,42034,z,Ubx,DNase I footprinting;inferred by curator,3131017;3145199;12853632;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09956,P10090,31230,31271,z,w,DNase I footprinting,3145199;20965965,Drosophila melanogaster,REDfly
P09956,P09956,31230,31230,z,z,DNase I footprinting,3145199;20965965,Drosophila melanogaster,REDfly
P40791,Q9VVX3,36032,40090,Mef2,fz2,experimental interaction detection,16339902;20965965,Drosophila melanogaster,REDfly
P40791,Q9V3Z3,36032,53448,Mef2,meso18E,experimental interaction detection,16339902;20965965,Drosophila melanogaster,REDfly
P40791,Q9I7U4,36032,44013,Mef2,sls,DNase I footprinting,16339902;20965965,Drosophila melanogaster,REDfly
Q9W349,Q9W349,31883,31883,lz,lz,electrophoretic mobility shift assay,17418114;20965965,Drosophila melanogaster,REDfly
P52172,Q9W349,41944,31883,srp,lz,electrophoretic mobility shift assay,17418114;20965965,Drosophila melanogaster,REDfly
Q9VHM3,Q27350,41042,35662,M1BP,so,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9VEF3,Q27350,42142,35662,Dmel\CG17806,so,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9VAB8,Q27350,43566,35662,ZIPIC,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9U405,Q27350,45871,35662,grau,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P54366,Q27350,33240,35662,Gsc,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q05192,Q27350,35398,35662,Hr39,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q24143,Q27350,42993,35662,Hr96,so,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
A0A0B4K7N1,Q27350,43300,35662,side,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9VB35,Q27350,43300,35662,side,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q967X6,Q27350,-,35662,side,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
A0A0B4K6K0,Q27350,43300,35662,side,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
B7Z0R1,Q27350,43300,35662,side,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9VJ16,Q27350,35168,35662,Sidpn,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P42282,Q27350,48317,35662,ttk,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P17789,Q27350,48317,35662,ttk,so,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q8MSB3,P23938,35684,31300,Dmel\CG1602,ng1,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P45447,P23938,40345,31300,Eip78C,ng1,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P49869,P23938,35332,31300,Hr38,ng1,electrophoretic mobility shift assay;one hybrid,9466931;22037703;20965965,Drosophila melanogaster,REDfly
Q24142,P23938,40378,31300,Hr78,ng1,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q8SYY8,P23938,-,31300,mid,ng1,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9VMR2,P23938,33770,31300,mid,ng1,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9VQS7,P23938,33581,31300,sob,ng1,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9VAB8,P06602,43566,36039,ZIPIC,eve,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P40427,P06602,32567,36039,exd,eve,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q24142,P06602,40378,36039,Hr78,eve,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P08044,P06602,34908,36039,sna,eve,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P23023,P02843,40940,31939,dsx,Yp1,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
M9PG80,P02843,35227,31939,tj,Yp1,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9VIW0,P02843,35227,31939,tj,Yp1,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q7JS61,P02843,-,31939,tj,Yp1,array technology;one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P13098,P07713,43161,33432,E(spl),dpp,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q27368,P07713,42550,33432,E2f1,dpp,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P45447,P07713,40345,33432,Eip78C,dpp,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
O18381,P07713,43812,33432,ey,dpp,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
L0MPR7,P07713,43833,33432,toy,dpp,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9XZC2,P07713,-,33432,toy,dpp,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q9V490,P07713,43833,33432,toy,dpp,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
Q3YNB0,P07713,-,33432,toy,dpp,one hybrid,22037703;20965965,Drosophila melanogaster,REDfly
P14734,Q8T5S7,43383,-,fkh,PH4alphaSG1,electrophoretic mobility shift assay,16914497;20965965,Drosophila melanogaster,REDfly
P14734,Q9VA63,43383,326112,fkh,PH4alphaSG1,electrophoretic mobility shift assay,16914497;20965965,Drosophila melanogaster,REDfly
P14734,Q8SWR1,43383,-,fkh,PH4alphaSG2,electrophoretic mobility shift assay,16914497;20965965,Drosophila melanogaster,REDfly
P14734,Q8IGX7,43383,-,fkh,PH4alphaSG2,electrophoretic mobility shift assay,16914497;20965965,Drosophila melanogaster,REDfly
P14734,Q9I7H5,43383,43623,fkh,PH4alphaSG2,electrophoretic mobility shift assay,16914497;20965965,Drosophila melanogaster,REDfly
P14734,Q8SYH4,43383,-,fkh,sage,genetic interference,16914497;20965965,Drosophila melanogaster,REDfly
P14734,Q9VHG3,43383,41105,fkh,sage,genetic interference,16914497;20965965,Drosophila melanogaster,REDfly
P28159,A8JRD4,34881,43174,Su(H),dysf,electrophoretic mobility shift assay,25329825;20965965,Drosophila melanogaster,REDfly
P28159,Q2WGN8,34881,-,Su(H),dysf,electrophoretic mobility shift assay,25329825;20965965,Drosophila melanogaster,REDfly
P28159,Q9VBH3,34881,43174,Su(H),dysf,electrophoretic mobility shift assay,25329825;20965965,Drosophila melanogaster,REDfly
P28159,A8JRD5,34881,43174,Su(H),dysf,electrophoretic mobility shift assay,25329825;20965965,Drosophila melanogaster,REDfly
P28159,Q6RZA5,34881,-,Su(H),dysf,electrophoretic mobility shift assay,25329825;20965965,Drosophila melanogaster,REDfly
P22711,Q8SYY8,42536,-,tin,mid,electrophoretic mobility shift assay,21108319;20965965,Drosophila melanogaster,REDfly
P22711,Q9VMR2,42536,33770,tin,mid,electrophoretic mobility shift assay,21108319;20965965,Drosophila melanogaster,REDfly
P42003,Q960I9,33529,-,Mad,Dtg,electrophoretic mobility shift assay,24321690;20965965,Drosophila melanogaster,REDfly
P42003,Q9VG45,33529,41558,Mad,Dtg,electrophoretic mobility shift assay,24321690;20965965,Drosophila melanogaster,REDfly
P29555,Q8T0D4,42037,44785,abd-A,tant,electrophoretic mobility shift assay,25835988;20965965,Drosophila melanogaster,REDfly
P09087,Q8T0D4,47763,44785,Abd-B,tant,electrophoretic mobility shift assay,25835988;20965965,Drosophila melanogaster,REDfly
P40791,Q61676,36032,-,Mef2,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
P40791,Q9VDA1,36032,-,Mef2,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
P40791,Q7JMT6,36032,-,Mef2,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
P40791,Q7KS77,36032,42542,Mef2,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q61676,Q61676,-,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q61676,Q9VDA1,-,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q61676,Q7JMT6,-,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q61676,Q7KS77,-,42542,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q9VDA1,Q61676,-,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q9VDA1,Q9VDA1,-,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q9VDA1,Q7JMT6,-,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q9VDA1,Q7KS77,-,42542,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q7JMT6,Q61676,-,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q7JMT6,Q9VDA1,-,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q7JMT6,Q7JMT6,-,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q7JMT6,Q7KS77,-,42542,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q7KS77,Q61676,42542,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q7KS77,Q9VDA1,42542,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q7KS77,Q7JMT6,42542,-,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q7KS77,Q7KS77,42542,42542,lbe,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
P51023,Q61676,42757,-,pnt,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
P51023,Q9VDA1,42757,-,pnt,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
P51023,Q7JMT6,42757,-,pnt,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
P51023,Q7KS77,42757,42542,pnt,lbe,genetic interference,20463031;20965965,Drosophila melanogaster,REDfly
Q95V55,M9PCU5,41709,34450,foxo,Lip4,electrophoretic mobility shift assay,18234213;20965965,Drosophila melanogaster,REDfly
Q95V55,M9MRM3,41709,34450,foxo,Lip4,electrophoretic mobility shift assay,18234213;20965965,Drosophila melanogaster,REDfly
Q95V55,Q9VKT9,41709,34450,foxo,Lip4,electrophoretic mobility shift assay,18234213;20965965,Drosophila melanogaster,REDfly
Q95V55,P09208,41709,42549,foxo,InR,electrophoretic mobility shift assay,18234213;20965965,Drosophila melanogaster,REDfly
P34021,P02842,35540,39285,EcR,Sgs8,electrophoretic mobility shift assay,9106163;20965965,Drosophila melanogaster,REDfly
P20153,P02842,31165,39285,usp,Sgs8,electrophoretic mobility shift assay,9106163;20965965,Drosophila melanogaster,REDfly
P20153,P02840,31165,39288,usp,Sgs3,electrophoretic mobility shift assay,9106163;20965965,Drosophila melanogaster,REDfly
P34021,P02840,35540,39288,EcR,Sgs3,electrophoretic mobility shift assay,9106163;20965965,Drosophila melanogaster,REDfly
P34021,P02518,35540,39078,EcR,Hsp27,electrophoretic mobility shift assay,15207730;8007953;17884338;20965965,Drosophila melanogaster,REDfly
P20153,P02518,31165,39078,usp,Hsp27,electrophoretic mobility shift assay,15207730;8007953;20965965,Drosophila melanogaster,REDfly
P52172,Q9VPQ6,41944,33225,srp,ush,electrophoretic mobility shift assay,16730345;20965965,Drosophila melanogaster,REDfly
P09087,P10180,47763,44540,Abd-B,ct,electrophoretic mobility shift assay,22005458;20965965,Drosophila melanogaster,REDfly
P09087,P09957,47763,30980,Abd-B,y,DNase I footprinting,16814723;20965965,Drosophila melanogaster,REDfly
P10083,Q5G1Y7,30981,-,ac,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P10083,Q5G1X9,30981,-,ac,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P10083,Q5G1W4,30981,-,ac,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P10083,O16528,30981,39620,ac,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P10083,P13097,30981,43160,ac,E(spl)m7-HLH,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P10083,P21520,30981,36411,ac,sca,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
Q01842,Q8IM96,33392,43825,aop,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q01842,Q59DP0,33392,43825,aop,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q01842,D1YSG9,33392,43825,aop,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q01842,Q59DN9,33392,43825,aop,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q01842,Q59DN8,33392,43825,aop,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q01842,Q59DN7,33392,43825,aop,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q01842,O16804,33392,-,aop,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q01842,O16117,33392,43825,aop,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
P09775,P09775,30985,30985,ase,ase,electrophoretic mobility shift assay,8565819;20965965,Drosophila melanogaster,REDfly
P11420,P30974,34413,41286,da,TkR86C,electrophoretic mobility shift assay,7547478;20965965,Drosophila melanogaster,REDfly
P09081,P22814,40830,33059,bcd,run,DNase I footprinting,10096066;20965965,Drosophila melanogaster,REDfly
Q960G9,P52168,-,44849,brk,pnr,DNase I footprinting,22513375;20965965,Drosophila melanogaster,REDfly
Q9XTN4,P52168,31665,44849,brk,pnr,DNase I footprinting,22513375;20965965,Drosophila melanogaster,REDfly
Q24266,P02836,31912,36240,btd,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q24266,P83949,31912,42034,btd,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
O77251,P02836,-,36240,Klf15,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q0IGQ2,P02836,31410,36240,Klf15,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
O77251,P83949,-,42034,Klf15,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q0IGQ2,P83949,31410,42034,Klf15,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q95R58,P02836,-,36240,cbt,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q4R0P9,P02836,-,36240,cbt,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9VPQ5,P02836,33224,36240,cbt,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q8IPV7,P02836,33224,36240,cbt,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
